City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Decription
500,500,Coyutla,MX,2022-03-12 17:46:40,20.25,-97.65,54.55,68,100,3.78,overcast clouds
501,501,Windsor,CA,2022-03-12 17:44:31,42.3001,-83.0165,23.97,47,75,21.85,broken clouds
502,502,Valparaiso,CL,2022-03-12 17:42:30,-33.0393,-71.6273,67.64,68,40,9.22,scattered clouds
503,503,Maarianhamina,AX,2022-03-12 17:46:40,60.0973,19.9348,31.86,74,0,1.14,clear sky
504,504,Saint-Leu,RE,2022-03-12 17:46:41,-21.15,55.2833,79.63,79,62,9.01,broken clouds
505,505,Maningrida,AU,2022-03-12 17:46:41,-12.0667,134.2667,79.84,85,100,7.05,overcast clouds
506,506,Killarney,IE,2022-03-12 17:45:22,52.05,-9.5167,44.65,93,75,8.05,broken clouds
507,507,Smithers,CA,2022-03-12 17:44:16,54.7804,-127.1743,34.12,80,40,2.3,scattered clouds
508,508,Borogontsy,RU,2022-03-12 17:47:42,62.6683,131.1683,-14.42,100,99,4.07,overcast clouds
509,509,Kasongo,CD,2022-03-12 17:47:42,-4.45,26.6667,70.03,97,100,3.78,light rain
510,510,Riyadh,SA,2022-03-12 17:44:59,24.6877,46.7219,75.34,26,0,15.01,clear sky
511,511,Ojinaga,MX,2022-03-12 17:47:43,29.5667,-104.4167,52.57,36,0,4.61,clear sky
512,512,Manta,EC,2022-03-12 17:46:17,-0.95,-80.7333,83.98,74,40,5.75,scattered clouds
513,513,Jinchang,CN,2022-03-12 17:47:43,38.4953,102.1739,51.49,22,68,8.68,broken clouds
514,514,Bow Island,CA,2022-03-12 17:45:22,49.8668,-111.3684,40.26,65,96,17.27,overcast clouds
515,515,Luderitz,,2022-03-12 17:44:59,-26.6481,15.1594,67.08,88,14,8.57,few clouds
516,516,Karratha,AU,2022-03-12 17:47:44,-20.7377,116.8463,86.79,55,6,9.17,clear sky
517,517,Xai-Xai,MZ,2022-03-12 17:47:44,-25.0519,33.6442,75.7,75,0,7.83,clear sky
518,518,Viransehir,TR,2022-03-12 17:47:45,37.2353,39.7631,36.68,98,100,3.56,overcast clouds
519,519,Sukumo,JP,2022-03-12 17:47:45,32.9333,132.7333,54.63,94,29,2.84,scattered clouds
520,520,Mount Isa,AU,2022-03-12 17:47:45,-20.7333,139.5,73.17,94,40,6.91,thunderstorm with heavy rain
521,521,Arica,CL,2022-03-12 17:47:07,-18.475,-70.3042,83.75,57,0,14.97,clear sky
522,522,Nantucket,US,2022-03-12 17:47:46,41.2835,-70.0995,52.14,94,100,17.27,heavy intensity rain
523,523,Whitianga,NZ,2022-03-12 17:47:46,-36.8333,175.7,64.04,87,100,8.12,overcast clouds
524,524,Vao,NC,2022-03-12 17:47:47,-22.6667,167.4833,78.98,73,46,11.72,scattered clouds
525,525,Swabi,PK,2022-03-12 17:44:26,34.1199,72.4699,65.41,47,8,4.74,clear sky
526,526,Kavaratti,IN,2022-03-12 17:47:47,10.5669,72.642,82.62,73,6,9.66,clear sky
527,527,Sao Filipe,CV,2022-03-12 17:47:48,14.8961,-24.4956,77.31,55,3,14.9,clear sky
528,528,Ketchikan,US,2022-03-12 17:47:48,55.3422,-131.6461,39.67,93,40,0.0,scattered clouds
529,529,Marsh Harbour,BS,2022-03-12 17:47:49,26.5412,-77.0636,80.28,70,0,25.66,clear sky
530,530,Fallon,US,2022-03-12 17:43:05,39.4735,-118.7774,52.92,19,0,5.75,clear sky
531,531,Portland,US,2022-03-12 17:47:18,45.5234,-122.6762,57.29,59,20,6.91,few clouds
532,532,Aklavik,CA,2022-03-12 17:47:49,68.2191,-135.0107,-5.8,71,75,17.27,broken clouds
533,533,Niquero,CU,2022-03-12 17:47:50,20.0431,-77.5828,84.96,61,0,16.37,clear sky
534,534,Mitu,CO,2022-03-12 17:47:50,1.1983,-70.1733,78.44,93,97,2.15,light rain
535,535,Camocim,BR,2022-03-12 17:47:50,-2.9022,-40.8411,81.18,77,94,3.36,overcast clouds
536,536,Pihuamo,MX,2022-03-12 17:47:51,19.2499,-103.3828,89.33,13,29,5.44,scattered clouds
537,537,Atambua,ID,2022-03-12 17:47:51,-9.1061,124.8925,74.26,89,76,2.19,broken clouds
538,538,Worland,US,2022-03-12 17:47:52,44.0169,-107.9554,31.59,73,0,6.91,clear sky
539,539,Cravinhos,BR,2022-03-12 17:47:52,-21.3403,-47.7294,81.32,55,63,0.38,broken clouds
540,540,Morgan City,US,2022-03-12 17:47:49,29.6994,-91.2068,50.0,39,0,20.71,clear sky
541,541,Livermore,US,2022-03-12 17:47:52,37.6819,-121.768,62.94,37,2,1.01,clear sky
542,542,Yei,SS,2022-03-12 17:47:53,4.095,30.6779,78.44,47,86,3.2,overcast clouds
543,543,Tete,MZ,2022-03-12 17:47:53,-16.1564,33.5867,75.29,100,75,5.99,broken clouds
544,544,Vila,PT,2022-03-12 17:47:54,42.0304,-8.1588,43.68,91,100,4.14,overcast clouds
545,545,Kabansk,RU,2022-03-12 17:47:54,52.0486,106.6528,8.06,96,100,0.47,overcast clouds
546,546,Novorzhev,RU,2022-03-12 17:47:54,57.0294,29.3338,25.54,95,69,1.41,broken clouds
547,547,Antigonish,CA,2022-03-12 17:47:55,45.6169,-61.9986,45.82,95,100,1.99,light rain
548,548,Batagay,RU,2022-03-12 17:47:55,67.6333,134.6333,-15.27,100,100,1.07,overcast clouds
549,549,Plakhtiyivka,UA,2022-03-12 17:47:56,46.1006,29.7217,28.51,70,23,5.97,few clouds
550,550,Dhuwaran,IN,2022-03-12 17:47:56,22.2333,72.8,82.72,17,0,8.12,clear sky
551,551,La Esperanza,GT,2022-03-12 17:47:56,14.8667,-91.5667,67.62,52,75,16.11,broken clouds
552,552,Aksha,RU,2022-03-12 17:47:57,50.2814,113.2867,9.28,91,33,1.79,scattered clouds
553,553,Ilawa,PL,2022-03-12 17:48:57,53.596,19.5685,33.17,46,11,3.51,few clouds
554,554,Korla,CN,2022-03-12 17:48:57,41.7597,86.1469,53.96,29,70,6.35,broken clouds
555,555,Bud,US,2022-03-12 17:48:58,39.447,-86.1758,24.75,50,20,18.14,few clouds
556,556,Nanjing,CN,2022-03-12 17:48:58,32.0617,118.7778,66.11,79,100,5.37,overcast clouds
557,557,Cabacao,PH,2022-03-12 17:48:58,13.3356,120.6588,78.69,83,85,4.54,overcast clouds
558,558,Reyes,BO,2022-03-12 17:48:59,-14.3167,-67.3833,66.72,99,100,3.96,overcast clouds
559,559,Osoyoos,CA,2022-03-12 17:45:22,49.0331,-119.4524,38.16,73,100,2.3,overcast clouds
560,560,Olinda,BR,2022-03-12 17:48:59,-8.0089,-34.8553,85.73,70,40,12.66,scattered clouds
561,561,Jambi,ID,2022-03-12 17:48:59,-1.6,103.6167,74.32,97,94,2.95,overcast clouds
562,562,Kapit,MY,2022-03-12 17:49:00,2.0167,112.9333,76.19,91,100,0.51,overcast clouds
563,563,Moussoro,TD,2022-03-12 17:49:00,13.6408,16.4901,86.0,12,6,14.47,clear sky
564,564,Hualmay,PE,2022-03-12 17:49:00,-11.0964,-77.6139,77.43,71,59,10.31,broken clouds
565,565,Centralia,US,2022-03-12 17:49:01,46.7162,-122.9543,48.07,77,0,1.01,clear sky
566,566,Virar,IN,2022-03-12 17:49:01,19.4667,72.8,84.29,58,1,4.97,clear sky
567,567,Pisticci,IT,2022-03-12 17:49:02,40.3906,16.5568,42.24,50,97,6.26,overcast clouds
568,568,Patiala,IN,2022-03-12 17:49:02,30.3267,76.4003,67.75,46,13,7.31,few clouds
569,569,Henties Bay,,2022-03-12 17:49:02,-22.116,14.2845,66.54,89,85,6.22,overcast clouds
570,570,Vredendal,ZA,2022-03-12 17:49:03,-31.6683,18.5012,71.26,80,1,8.9,clear sky
571,571,Hachinohe,JP,2022-03-12 17:49:03,40.5,141.5,31.86,78,99,3.22,overcast clouds
572,572,Umm Lajj,SA,2022-03-12 17:49:03,25.0213,37.2685,68.36,56,100,16.6,overcast clouds
573,573,Ubinskoye,RU,2022-03-12 17:49:04,55.3068,79.6802,-3.42,98,16,8.39,few clouds
574,574,Murchison,NZ,2022-03-12 17:49:04,-41.8,172.3333,58.41,89,93,0.96,overcast clouds
575,575,Nurota,UZ,2022-03-12 17:49:04,40.5614,65.6886,56.39,76,100,4.54,overcast clouds
576,576,Bairiki,KI,2022-03-12 17:49:05,1.3292,172.9752,80.6,83,20,10.36,light rain
577,577,Camacha,PT,2022-03-12 17:46:44,33.0833,-16.3333,62.02,82,40,14.97,scattered clouds
578,578,Angoram,PG,2022-03-12 17:49:05,-4.0625,144.0661,73.67,97,100,1.81,overcast clouds
579,579,Ola,RU,2022-03-12 17:49:06,59.5833,151.2833,11.37,79,98,9.64,overcast clouds
580,580,Okha,RU,2022-03-12 17:49:06,53.5739,142.9478,13.51,96,100,6.29,overcast clouds
581,581,Mattru,SL,2022-03-12 17:49:07,7.6244,-11.8332,87.48,54,85,9.78,overcast clouds
582,582,Pemangkat,ID,2022-03-12 17:49:07,1.1667,108.9667,78.66,78,99,2.46,overcast clouds
583,583,Orlandia,BR,2022-03-12 17:49:07,-20.7203,-47.8867,82.54,58,56,2.64,broken clouds
584,584,Lawton,US,2022-03-12 17:49:08,34.6087,-98.3903,52.07,24,0,20.0,clear sky
585,585,Kargalinskaya,RU,2022-03-12 17:49:08,43.7417,46.4792,30.47,76,99,6.38,overcast clouds
586,586,Nishihara,JP,2022-03-12 17:49:09,26.1842,127.7558,66.25,77,40,6.91,scattered clouds
587,587,Sabzevar,IR,2022-03-12 17:49:09,36.2126,57.6819,65.48,20,75,6.91,broken clouds
588,588,Avanigadda,IN,2022-03-12 17:49:09,16.0215,80.9181,76.32,71,7,4.59,clear sky
589,589,Ust-Tsilma,RU,2022-03-12 17:49:10,65.441,52.1498,26.17,94,95,8.23,light snow
590,590,Samarai,PG,2022-03-12 17:49:10,-10.6167,150.6667,81.84,80,99,8.1,overcast clouds
591,591,Verkhnevilyuysk,RU,2022-03-12 17:49:11,63.4453,120.3167,-23.96,100,66,2.62,broken clouds
592,592,Kongolo,CD,2022-03-12 17:49:11,-5.3833,27.0,72.12,95,100,3.51,light rain
593,593,Unguia,CO,2022-03-12 17:49:11,8.0434,-77.0945,86.02,56,82,4.47,broken clouds
594,594,Tucuman,AR,2022-03-12 17:49:12,-26.8241,-65.2226,75.2,60,75,6.91,broken clouds
595,595,Ghimes-Faget,RO,2022-03-12 17:49:12,46.5833,26.0667,15.13,92,53,1.95,broken clouds
596,596,Malanje,AO,2022-03-12 17:49:12,-9.5402,16.341,67.1,95,97,4.12,light rain
597,597,Pauini,BR,2022-03-12 17:49:13,-7.7136,-66.9764,80.22,91,93,3.11,heavy intensity rain
598,598,Lucapa,AO,2022-03-12 17:49:13,-8.4192,20.7447,64.8,97,100,2.59,overcast clouds
599,599,Savelugu,GH,2022-03-12 17:49:13,9.6244,-0.8253,98.1,24,99,5.82,overcast clouds
600,600,Paramonga,PE,2022-03-12 17:49:14,-10.6667,-77.8333,77.41,71,73,9.66,broken clouds
601,601,San Vicente,AR,2022-03-12 17:50:14,-26.6167,-54.1333,76.46,55,94,3.87,overcast clouds
602,602,Naantali,FI,2022-03-12 17:50:15,60.4674,22.0243,34.21,75,0,2.3,clear sky
603,603,Aleksandrovsk-Sakhalinskiy,RU,2022-03-12 17:50:15,50.8975,142.1561,16.41,97,99,3.2,overcast clouds
604,604,Puntarenas,CR,2022-03-12 17:50:16,9.9763,-84.8384,89.06,47,5,7.23,clear sky
605,605,Inhambane,MZ,2022-03-12 17:50:16,-23.865,35.3833,78.78,78,20,7.0,few clouds
606,606,Cam Ranh,VN,2022-03-12 17:50:17,11.9214,109.1591,78.76,69,40,9.22,scattered clouds
607,607,Chicama,PE,2022-03-12 17:50:17,-7.8447,-79.1469,70.34,54,93,10.92,overcast clouds
608,608,Ayorou,NE,2022-03-12 17:50:17,14.7308,0.9174,92.52,12,88,8.9,overcast clouds
609,609,Acapulco,MX,2022-03-12 17:48:36,16.8634,-99.8901,83.59,54,3,7.02,clear sky
610,610,Pompeu,BR,2022-03-12 17:50:18,-19.2244,-44.9353,79.95,62,100,2.15,overcast clouds
611,611,Qitaihe,CN,2022-03-12 17:50:18,45.8,130.85,27.23,92,100,7.65,light snow
612,612,Ingham,US,2022-03-12 17:50:18,42.6,-84.3833,20.16,59,100,17.27,overcast clouds
613,613,Algodones,MX,2022-03-12 17:50:19,20.3888,-105.4773,74.41,52,16,6.98,few clouds
614,614,Nan,TH,2022-03-12 17:50:19,18.8333,100.6667,80.06,59,21,0.51,few clouds
615,615,Verkh-Usugli,RU,2022-03-12 17:50:19,52.7,115.1667,1.15,97,80,1.88,broken clouds
616,616,Poya,NC,2022-03-12 17:50:20,-21.35,165.15,76.98,88,7,4.52,clear sky
617,617,Kindu,CD,2022-03-12 17:50:20,-2.95,25.95,71.31,99,92,2.04,light rain
618,618,Tautira,PF,2022-03-12 17:50:20,-17.7333,-149.15,80.29,75,59,10.56,broken clouds
619,619,Masallatah,LY,2022-03-12 17:50:21,32.6167,14.0,58.05,50,100,13.04,overcast clouds
620,620,Van,TR,2022-03-12 17:50:21,38.4924,43.3831,18.46,77,92,8.28,overcast clouds
621,621,Oranjemund,,2022-03-12 17:50:21,-28.55,16.4333,67.48,91,33,5.08,scattered clouds
622,622,Novobirilyussy,RU,2022-03-12 17:50:22,56.9514,90.6661,-14.96,100,77,1.92,broken clouds
623,623,Carballo,ES,2022-03-12 17:50:22,43.213,-8.691,53.29,74,99,7.34,overcast clouds
624,624,Pangai,TO,2022-03-12 17:50:23,-19.8,-174.35,81.79,78,33,15.93,light rain
625,625,Tsabong,BW,2022-03-12 17:50:23,-26.0217,22.401,82.92,32,5,9.26,clear sky
626,626,Dekar,BW,2022-03-12 17:50:24,-21.5333,21.9333,78.73,40,64,6.08,broken clouds
627,627,Rosa Zarate,EC,2022-03-12 17:50:24,0.3333,-79.4667,84.99,72,74,1.63,moderate rain
628,628,Labuan,MY,2022-03-12 17:50:24,5.2767,115.2417,79.16,88,20,3.44,few clouds
629,629,Agropoli,IT,2022-03-12 17:50:25,40.3469,14.9966,43.92,53,75,5.17,broken clouds
630,630,Inongo,CD,2022-03-12 17:50:25,-1.95,18.2667,70.95,93,100,4.52,overcast clouds
631,631,Mogadishu,SO,2022-03-12 17:50:26,2.0371,45.3438,78.94,76,79,18.95,broken clouds
632,632,Talcahuano,CL,2022-03-12 17:45:30,-36.7167,-73.1167,64.08,68,20,9.22,few clouds
633,633,Necochea,AR,2022-03-12 17:46:40,-38.5473,-58.7368,74.89,36,11,6.71,few clouds
634,634,Licheng,CN,2022-03-12 17:50:26,23.2955,113.8284,70.29,75,24,4.09,few clouds
635,635,Berdigestyakh,RU,2022-03-12 17:50:26,62.0989,126.6992,-18.89,100,94,1.68,overcast clouds
636,636,Vostok,RU,2022-03-12 17:50:27,46.4856,135.8833,12.51,96,100,3.83,overcast clouds
637,637,Svetlaya,RU,2022-03-12 17:50:27,46.5389,138.3297,30.58,90,73,6.89,light snow
638,638,Bukachacha,RU,2022-03-12 17:50:28,52.9833,116.9167,8.91,98,100,1.77,light snow
639,639,Dali,CN,2022-03-12 17:50:28,25.7,100.1833,53.33,41,14,5.5,few clouds
640,640,Tianpeng,CN,2022-03-12 17:50:29,30.9866,103.9393,66.67,61,84,1.45,broken clouds
641,641,Mbaiki,CF,2022-03-12 17:50:29,3.8678,17.9892,77.43,63,96,3.24,overcast clouds
642,642,Salalah,OM,2022-03-12 17:50:29,17.0151,54.0924,75.34,55,39,2.35,scattered clouds
643,643,Nara,JP,2022-03-12 17:47:29,34.6851,135.8049,56.7,62,99,0.74,overcast clouds
644,644,Marmora,IT,2022-03-12 17:51:30,44.4583,7.094,31.66,95,100,4.21,overcast clouds
645,645,Rabo De Peixe,PT,2022-03-12 17:51:30,37.8,-25.5833,60.31,59,20,10.36,few clouds
646,646,Juegang,CN,2022-03-12 17:51:31,32.3174,121.1855,63.91,79,99,13.85,light rain
647,647,Tukrah,LY,2022-03-12 17:51:31,32.5341,20.5791,52.52,66,54,10.92,broken clouds
648,648,Port Blair,IN,2022-03-12 17:51:31,11.6667,92.75,80.64,83,20,0.0,mist
649,649,West Lafayette,US,2022-03-12 17:50:20,40.4259,-86.9081,21.31,56,75,16.11,broken clouds
650,650,Khuzhir,RU,2022-03-12 17:51:32,53.1939,107.3397,6.8,87,71,5.57,broken clouds
651,651,Havre-Saint-Pierre,CA,2022-03-12 17:51:32,50.2334,-63.5986,19.76,86,100,20.71,overcast clouds
652,652,Saint-Pierre,RE,2022-03-12 17:51:32,-21.3393,55.4781,79.29,85,0,17.27,clear sky
653,653,Eyl,SO,2022-03-12 17:51:33,7.9803,49.8164,77.41,71,78,13.29,broken clouds
654,654,Churapcha,RU,2022-03-12 17:51:33,62.0025,132.4325,-11.78,100,100,3.91,overcast clouds
655,655,Laguna,US,2022-03-12 17:51:33,38.421,-121.4238,68.97,43,0,5.75,clear sky
656,656,Macedo De Cavaleiros,PT,2022-03-12 17:51:34,41.5382,-6.9611,44.51,97,100,3.27,overcast clouds
657,657,Nelson Bay,AU,2022-03-12 17:51:34,-32.7167,152.15,63.0,96,37,4.65,light rain
658,658,Nuevitas,CU,2022-03-12 17:51:34,21.5453,-77.2644,90.45,45,0,4.09,clear sky
659,659,Gazanjyk,TM,2022-03-12 17:51:35,39.2446,55.5154,53.44,55,100,11.41,overcast clouds
660,660,Kodinsk,RU,2022-03-12 17:51:35,58.6881,99.1844,-16.76,100,88,1.32,overcast clouds
661,661,Trinidad,BO,2022-03-12 17:51:35,-14.8333,-64.9,80.58,65,75,13.8,broken clouds
662,662,Pachino,IT,2022-03-12 17:51:36,36.7186,15.0907,51.58,71,100,14.2,overcast clouds
663,663,Gilbues,BR,2022-03-12 17:51:36,-9.8317,-45.3439,85.15,52,86,6.08,overcast clouds
664,664,Bure,ET,2022-03-12 17:51:36,10.7,37.0667,66.31,51,99,7.05,overcast clouds
665,665,Inta,RU,2022-03-12 17:51:37,66.0317,60.1659,20.79,88,100,16.51,overcast clouds
666,666,Dauriya,RU,2022-03-12 17:51:37,49.9333,116.8667,3.47,100,73,0.85,broken clouds
667,667,Dakar,SN,2022-03-12 17:51:37,14.6937,-17.4441,97.68,47,22,13.8,dust
